FileName	PredictedText
ban_00737_01451516949	ভ্যাটিকান সিটির ভ্যাটিকান সিটির রাজধানী
ban_02194_02020696686	মেক্সিকো বিশ্বকাপের ফাইনালে উঠেছে
ban_01232_01287751975	মেসেজ বাতিল করা হলো
ban_03042_01897842081	প্রদত্ত ফোন নাম্বারের সাথে কোন মিল নেই তালিকায় একটি নম্বরে স্পর্শ করুন
ban_03042_01080879149	জিয়াউর রহমান ছিলেন বাংলাদেশের সপ্তম রাষ্ট্রপতি সাবেক সেনাপ্রধান এবং একজন বীর মুক্তিযোদ্ধা
ban_00779_01431627680	মাটিকাটা রোডে বামদিকে বাক নিন
ban_03042_01728847564	ওয়েব পেজ ওপেন করা হচ্ছে
ban_00737_00515285424	আত্মরম ট্রেনিংয়ে এটা 2.3% বেড়ে 750 টাকা হয়েছে
ban_02194_00204233765	আচ্ছা এখন কি ঠিক আছে
ban_03042_01048112033	তালিকা সংরক্ষণ করা হচ্ছে
ban_01232_00484055104	ভালোবাসার সমার্থক শব্দ
ban_02194_01040617920	নোবেল গ্রুপ 2014 সালের ফরচুন গ্লোবাল 500 এর মধ্যে 73 তম স্থানে আছে
ban_03042_00573433972	আজ কোন মূল্য পরিবর্তন না হয় 750 ডলারে শেষ হয়েছে
ban_01701_00432591962	এমিলিকে আপনার মা হিসেবে চিনতে পারছেন
ban_02194_01354871909	আপনি কি স্টার কাবাবে কল করতে চান
ban_03042_02022334285	মেক্সিকো বিশ্বকাপের রানারআপ
ban_00779_00153847487	মনপুরা এর কাছে যারা রয়েছেন
ban_03042_00977196279	আপনার একটি হোটেলে রিজার্ভেশন আছে
ban_03042_01979745910	a&a ইনভেস্টমেন্টের বিভিন্ন পাবলিক লিমিটেড কোম্পানিতে শেয়ার আছে
ban_03042_01168852960	কুষ্টিয়া-ঝিনাইদহ মহাসড়কের সাথেই চলতে থাকুন
ban_01232_00528487212	এন্টারপ্রাইজ প্রডাক্টস একটি আমেরিকান প্রাকৃতিক গ্যাস এবং অপরিশোধিত তেলের পাইপ লাইন কম্পানি
ban_02194_01404756250	স্যান হোসে কোস্টারিকার রাজধানী
ban_00737_01832721689	আমের ইন্টারন্যাশনাল ইউটিউব একটি চীনা কোম্পানি যারা কেবল এবং কপার কোন উৎপন্ন করে
ban_00737_00746662116	মালিকের মাইক্রোনেশিয়া যুক্তরাজ্যের রাজধানী
ban_00779_01481874524	জেনারেল ওসমানী বাংলাদেশের মুক্তিযুদ্ধের সময় মুক্তিবাহিনী ও সেনাবাহিনীর প্রধান সেনাপতি ছিলেন
ban_02194_02014873671	কমনওয়েলথ ব্যাংক একটি বিখ্যাত অস্ট্রেলিয়ান ব্যাংক
ban_02194_01844245746	রিমাইন্ডার টি কি বিষয়
ban_00737_01782191092	জামালপুর শেরপুর মহাসড়কে বামদিকে বাদ দিন
ban_00737_01100720597	যুক্তরাষ্ট্রের উত্তর পশ্চিম উপকূলে মেক্সিকো উপসাগরে তেল সরানোর ঘটনায় 1870 কোটি ডলার ক্ষতিপূরণ দিতে সম্মত হয়েছে বিপি
ban_00737_00741113284	সি এন ও সি গণপ্রজাতন্ত্রী চীনের তৃতীয় বৃহত্তম জাতীয় তেল কোম্পানি
ban_01701_00105759297	কালের জন্য আজকের সর্বোচ্চ তাপমাত্রা পূর্বাভাস হল 34 ডিগ্রি সেলসিয়াস
ban_00737_00295500853	জাল কেমিক্যাল আমেরিকান কেমিক্যাল কাউন্সিলের সদস্য
ban_01232_01830078343	সামনের দিকে এগোতে পাঠান বাতিল স্পর্শ করুন
ban_00737_01253970925	চৌমাথায় জয়দেবপুর টাঙ্গাইল জামালপুর মহাসড়ক সোজাসুজি চলতে থাকুন
ban_03042_01359022549	কুড়িগ্রাম
ban_02194_00329730078	ওয়াইফাই বন্ধ করছি
ban_00737_00864818334	3 আগস্ট বেলা তিনটায় ফ্লাইট 1472 আটকে থেকে এলেক্সের দিকে যাত্রা শুরু করবে
ban_00779_02052815202	নতুন দিল্লি ভারতের রাজধানী
ban_01232_01584206032	চৌমাথায় মাওয়া ভাঙ্গা মহাসড়ক এর দ্বিতীয় প্রস্থান ধরুন
ban_00737_00777278581	জিবিবি পাওয়ার বেসরকারি ইলেক্ট্রিসিটি জেনারেশন কোম্পানি
ban_01232_01615814101	ছবিগুলো বিড়াল গুলোর অবশ্যই
ban_00737_00698021125	আলগী বাজার রামপুর বাজার পালকি বাজারে বামদিক ধরুন
ban_01232_00225825873	ফরিদপুর গোরস্থান জনতামরে সাথে চলতে থাকুন
